FINESS_ET;FINESS_EJ;RAISON_SOCIALE;RAISON_SOCIALE_ENTITE_JURIDIQUE;ADRESSE_ADMINISTRATIVE_1;ADRESSE_ADMINISTRATIVE_2;NUM_VOIE;CPT_NUM;TYPE_VOIE;VOIE;ADRESSE_COMPLETE;COMPLEMENT_ADRESSE;NUM_DEPT;DEPT;CP_VILLE;NUM_TEL;NUM_FAX;NUM_CAT;CATEGORIE_DE_L_ETABLISSEMENT;NUM_TYPE;TYPE_ETABLISSEMENT;NUM_SIRET;CODE_APE;CODE_TARIF;LIB_TARIFICATION;CODE_PSPH;PARTICIPANT_SERVICE_PUBLIC_HOSPITALIER;DATE_OUVERTURE;lat;lng;WGS84
750041543;750712184;HOPITAL  BRETONNEAU ( AP-HP );HOPITAL GERIATRIQUE BRETONNEAU ( AP- HP );;;23;;R;JOSEPH DE MAISTRE;23 R JOSEPH DE MAISTRE;;75;PARIS;75885 PARIS CEDEX 18;01 53 11 18 00;01 53 11 18 09;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045201720;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;2000-01-25;48.8908011;2.3310632;48.8908011,2.3310632
940100035;750712184;GHU-EST SITE CHARLES FOIX;CHARLES-FOIX - JEAN-ROSTAND GPT HOSP UNIVERSITAIRE EST;SITE CHARLES FOIX;;7;;AV;DE LA REPUBLIQUE;7 AV DE LA REPUBLIQUE;;94;VAL-DE-MARNE;94206 IVRY SUR SEINE CEDEX;01 49 59 40 00;01 49 59 41 47;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200425;;2;Autorité Ministérielle;1;Etablissement public de santé;1901-01-01;48.7828888;2.339794;48.7828888,2.339794
750005969;750034308;CENTRE LA TOUR D'AUVERGNE;;;MB SECTEUR 3 ET 6;18;;R;DE LA TOUR D'AUVERGNE;18 R DE LA TOUR D'AUVERGNE;;75;PARIS;75009 PARIS;01 42 81 27 22;01 42 81 46 40;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930124800499;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8790801;2.3441854;48.8790801,2.3441854
940300445;940000854;HOPITAL PRIVE DE THIAIS;;;;112;;AV;DU GENERAL DE GAULLE;112 AV DU GENERAL DE GAULLE;;94;VAL-DE-MARNE;94320 THIAIS;01 45 60 28 45;01 46 87 29 86;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;67200175700018;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1968-07-18;48.7686265;2.3690784;48.7686265,2.3690784
910300144;910000447;CMCO D' EVRY;CENTRE MEDICO-CHIRURGICAL ET OBSTETRICAL D'EVRY;;02-avr.;4;;AV;DE MOUSSEAU;4 AV DE MOUSSEAU;;91;ESSONNE;91035 EVRY CEDEX;01 60 90 10 10;01 60 78 29 07;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;96920065800017;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1970-04-04;48.6308053;2.4501179;48.6308053,2.4501179
770000230;770170017;C.H. DE LAGNY- MARNE LA VALLEE;CENTRE HOSPITALIER DE LAGNY MARNE LA VALLEE;;;31;;AV;DU GENERAL LECLERC;31 AV DU GENERAL LECLERC;;77;SEINE-ET-MARNE;77405 LAGNY SUR MARNE CEDEX;01 64 30 70 70;01 64 30 76 04;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770934300011;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1945-01-01;48.8758249;2.6973015;48.8758249,2.6973015
780013629;780009528;HOPITAL DE JOUR EXTENSION;;;;117;B;R;DU GENERAL DE GAULLE;117B R DU GENERAL DE GAULLE;;78;YVELINES;78300 POISSY;01 30 74 21 69;;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;2006-01-24;48.9282633;2.0445898;48.9282633,2.0445898
750005829;750140014;CENTRE SAINT DIDIER;;;;29;;R;SAINT DIDIER;29 R SAINT DIDIER;;75;PARIS;75016 PARIS;01 47 55 63 48;01 47 55 42 10;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26750064300163;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1994-01-09;48.8663942;2.2855778;48.8663942,2.2855778
910000298;910110055;CENTRE HOSPITALIER LONGJUMEAU;;;;159;;R;DU PDT FRANCOIS MITTERRAND;159 R DU PDT FRANCOIS MITTERRAND;B.P. 125;91;ESSONNE;91161 LONGJUMEAU CEDEX;01 64 54 33 33;04 64 48 04 31;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26910214100018;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6921393;2.2905693;48.6921393,2.2905693
750047771;750034308;UNITE HOSP LASALLE MAISON BLANCHE;UNITE HOSPITALISATION LASALLE MAISON BLANCHE;SECTEURS 75G25 ET 75G26;oct.-14;10;;R;DU GENERAL LASSALLE;10 R DU GENERAL LASSALLE;;75;PARIS;75019 PARIS;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930124800721;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2011-01-18;48.88235;2.3818222;48.88235,2.3818222
910009919;910009869;CENTRE DE REEDUCATION FONCTIONNELLE;;CHAMPS ELYSEES;;5;;R;DE LA CLAIRIERE;5 R DE LA CLAIRIERE;;91;ESSONNE;91000 EVRY;01 60 87 86 00;;135;Etablissement Réadaptation Fonctionnelle;1107;Etablissements de Soins de Suite et de Réadaptation;48338411100017;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;2007-03-23;48.6384035;2.4252976;48.6384035,2.4252976
940808140;940110018;C.M.PSY.INFANTO-JUVENILE - CHIC;CTRE MEDICO-PSYCHOLOGIQUE PSY.INFANTO-JUVENILE-CHI DE CRETEI;;;51;;AV;HENRI JANIN;51 AV HENRI JANIN;;94;VAL-DE-MARNE;94190 VILLENEUVE ST GEORGES;01 43 86 95 96;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940115400068;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1989-01-15;48.7325431;2.4502979;48.7325431,2.4502979
930300116;930000427;HOPITAL PRIVE DE LA SEINE SAINT DENIS;;;;7;;AV;HENRI BARBUSSE;7 AV HENRI BARBUSSE;;93;SEINE-SAINT-DENIS;93156 LE BLANC MESNIL CEDEX;01 45 91 55 65;01 48 65 44 57;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;34230391400028;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1961-05-07;48.9363668;2.457888;48.9363668,2.457888
930006028;930140025;UNITE PSYCHIATRIQUE DU BOIS DE BONDY;;;;13;;VOI;PROMENADE;13 VOI PROMENADE;;93;SEINE-SAINT-DENIS;93140 BONDY;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500153;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.906008;2.481875;48.906008,2.481875
930815550;930140025;CTRE MEDICO PSYCHO.NEUBURGER;;;;21;;PL;NEUBURGER;21 PL NEUBURGER;;93;SEINE-SAINT-DENIS;93140 BONDY;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500161;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9032216;2.4914071;48.9032216,2.4914071
910007418;910140029;CATTP ORANGERIE;;;;39;;R;DE L'ORANGERIE;39 R DE L'ORANGERIE;;91;ESSONNE;91700 STE GENEVIEVE DES BOIS;01 60 15 66 98;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500521;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-01-10;48.6403813;2.33089;48.6403813,2.33089
750170516;750719270;CENTRE MOGADOR;HOPITAL DE JOUR CENTRE MOGADOR;;;30;;R;DE MOGADOR;30 R DE MOGADOR;;75;PARIS;75009 PARIS;01 42 85 13 70;01 42 81 90 14;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77567089600049;8610Z;7;ARS établissements de santé non financés dotation globale;6;Etablissement de santé privé d’intérêt collectif;1978-04-02;48.8756527;2.331333;48.8756527,2.331333
750170102;750721391;INSTITUT PAUL SIVADON - ELAN RETROUVÉ;INSTITUT  PAUL SIVADON;;;23;;R;DE LA ROCHEFOUCAULD;23 R DE LA ROCHEFOUCAULD;;75;PARIS;75009 PARIS;01 49 70 88 88;01 42 81 11 17;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77567634900019;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1962-01-09;48.8786677;2.3345199;48.8786677,2.3345199
930703319;930110051;CENTRE DE LONG SEJOUR DANIELE CASANOVA;"CENTRE DE LONG SEJOUR ""DANIELE CASANOVA"" DU C.H.G. DE ST-DEN";;;11;;R;DANIELE CASANOVA;11 R DANIELE CASANOVA;;93;SEINE-SAINT-DENIS;93205 ST DENIS CEDEX;01 42 35 60 76;01 42 35 62 89;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;26930101600045;8610Z;20;Autorité mixte préfet dpt PCG EHPAD tripartite DG global;1;Etablissement public de santé;1904-04-04;48.9299208;2.3607143;48.9299208,2.3607143
910808146;910140029;CENTRE MEDICO-PSY. 91 G 09;CENTRE MEDICO-PSY;;;72;;R;JEAN ARGELIES;72 R JEAN ARGELIES;;91;ESSONNE;91261 JUVISY SUR ORGE CEDEX;01 69 21 37 17;01 69 24 05 35;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500224;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6880686;2.3828639;48.6880686,2.3828639
750100109;750712184;GPE HOSP ARMAND TROUSSEAU-ROCHE GUYON;GPE HOSP ARMAND TROUSSEAU-ROCHE GUYON-GPT HOSP UNIVERSIT.EST;SITE ARMAND-TROUSSEAU;;26;;AV;DU DR ARNOLD NETTER;26 AV DU DR ARNOLD NETTER;;75;PARIS;75571 PARIS CEDEX 12;01 44 73 74 75;01 44 73 62 38;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200243;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.8408083;2.3881833;48.8408083,2.3881833
750150286;750015968;HÔPITAL JEAN JAURÈS;;;sept.-21;9;;;SENTE DES DOREES;9  SENTE DES DOREES;;75;PARIS;75019 PARIS;01 44 84 54 44;01 42 03 61 23;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;34106240400502;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1971-01-03;48.8870974;2.393777;48.8870974,2.393777
750006678;940016819;CENTRE LA BRECHE AUX LOUPS;;ESQ 75G11;;31;;R;LA BRÈCHE AUX LOUPS;31 R LA BRÈCHE AUX LOUPS;;75;PARIS;75012 PARIS;01 43 46 53 73;01 43 46 19 19;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26940109700549;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1994-04-04;48.8380814;2.3948933;48.8380814,2.3948933
940700040;940809361;CENTRE DE READAPTION FONCTIONNELLE;CENTRE DE REEDUCATION ET DE READAPTATION FONCTIONNELLE;;;15;;AV;MONTRICHARD;15 AV MONTRICHARD;;94;VAL-DE-MARNE;94354 VILLIERS SUR MARNE CEDEX;01 49 41 35 35;01 49 30 63 69;135;Etablissement Réadaptation Fonctionnelle;1107;Etablissements de Soins de Suite et de Réadaptation;77573958400024;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1980-01-25;48.8298769;2.550814;48.8298769,2.550814
770000180;770130011;HOP. LOCAL DE BRIE-COMTE-ROBERT;HOPITAL LOCAL DE BRIE-COMTE-ROBERT;;;17;;R;PETIT DE BEAUVERGER;17 R PETIT DE BEAUVERGER;;77;SEINE-ET-MARNE;77255 BRIE COMTE ROBERT CEDEX;01 60 62 62 62;01 64 05 39 29;106;Centre hospitalier, ex Hôpital local;1106;Hôpitaux Locaux;26770013600018;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6941189;2.606221;48.6941189,2.606221
770150043;750808529;BTP RESIDENCES MEDICO-SOCIALES;;RESIDENCE LE PARC;24-28;24;;R;DES BERCHERES;24 R DES BERCHERES;;77;SEINE-ET-MARNE;77342 PONTAULT COMBAULT CEDEX;01 64 40 75 75;01 60 28 07 68;135;Etablissement Réadaptation Fonctionnelle;1107;Etablissements de Soins de Suite et de Réadaptation;77567053201972;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1972-11-15;48.7871878;2.6113693;48.7871878,2.6113693
780300455;780000717;CENTRE HOSP. PRIVE DU MONTGARDE;CENTRE HOSPITALIER PRIVE DU MONTGARDE;;;32;;R;DU MONTGARDE;32 R DU MONTGARDE;;78;YVELINES;78410 AUBERGENVILLE;01 30 95 52 00;01 30 90 01 67;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;41022003200016;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1979-07-06;48.9571554;1.847143;48.9571554,1.847143
780825337;780110094;LONG SEJOUR DE L'HÔPITAL DU VESINET;;;;72;;AV;DE LA PRINCESSE;72 AV DE LA PRINCESSE;;78;YVELINES;78110 LE VESINET;01 30 15 80 00;01 30 15 80 80;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;26780240300027;;17;Autorité mixte ARS PCG  dotation globale;1;Etablissement public de santé;1991-02-05;48.882914;2.1308833;48.882914,2.1308833
780809406;780140059;CTRE MEDICO-PSY SECT.78-I-3;;;;15;;R;HENRI DUNANT;15 R HENRI DUNANT;;78;YVELINES;78110 LE VESINET;01 30 71 36 43;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780244500127;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8945155;2.137025;48.8945155,2.137025
950300103;310021183;KORIAN LE PONT;;;;27;;R;DE VILLENEUVE;27 R DE VILLENEUVE;;95;VAL-D'OISE;95870 BEZONS;01 34 34 18 34;01 34 34 04 02;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;41928826100011;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1969-12-29;48.9258409;2.2151993;48.9258409,2.2151993
920000205;940140049;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;CENTRE D'ACCUEIL THERAPEUTIQUE A TEMPS PARTIEL;;;33;;R;DU PRESID.ROOSEVELT;33 R DU PRESID.ROOSEVELT;;92;HAUTS-DE-SEINE;92140 CLAMART;01 46 44 14 30;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300087;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8046613;2.2583529;48.8046613,2.2583529
950787135;950001370;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS;;;;;;RTE;DE NOISY;RTE DE NOISY;;95;VAL-D'OISE;95260 BEAUMONT SUR OISE;01 39 37 15 20;01 39 37 17 99;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950262100031;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;49.144338;2.290411;49.144338,2.290411
910808195;910002773;CMP LES MOZARDS;CENTRE MEDICO-PSYCHOLOGIQUE LES MOZARDS;;SECTEUR VIII CENTRE LES MOZARD;5;;R;DU 14 JUILLET;5 R DU 14 JUILLET;;91;ESSONNE;91100 CORBEIL ESSONNES;01 69 89 83 20;01 60 75 46 78;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910004600177;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6144126;2.4847833;48.6144126,2.4847833
930005699;930140025;CENTRE MEDICO PSYCHOLOGIQUE;;;;63;B;R;HENRI BARBUSSE;63B R HENRI BARBUSSE;;93;SEINE-SAINT-DENIS;93370 MONTFERMEIL;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500724;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.901104;2.5692002;48.901104,2.5692002
780824587;780110037;CTRE DE LONG SEJOUR - HGMS DE PLAISIR;;;;220;;R;MANSART;220 R MANSART;;78;YVELINES;78373 PLAISIR CEDEX;01 30 79 57 57;01 30 79 57 04;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;26780009200053;8610Z;17;Autorité mixte ARS PCG  dotation globale;1;Etablissement public de santé;1990-06-29;48.8253391;1.9392303;48.8253391,1.9392303
780300422;780002259;HOPITAL PRIVE DE L'OUEST PARISIEN;;;;3;;AV;CASTIGLIONE DEL LAGO;3 AV CASTIGLIONE DEL LAGO;;78;YVELINES;78190 TRAPPES;01 30 69 45 00;01 30 69 46 06;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;31022767300020;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1904-04-04;48.7792822;1.9897747;48.7792822,1.9897747
780300109;920000395;CLINIQUE MEDIC. DU VAL DE SEINE;CLINIQUE MEDICALE DU VAL DE SEINE;;;1;;CHE;DU COEUR VOLANT;1 CHE DU COEUR VOLANT;;78;YVELINES;78430 LOUVECIENNES;01 30 82 14 00;01 39 18 36 54;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1967-07-15;48.8664545;2.1128061;48.8664545,2.1128061
920310059;920001104;CLINIQUE MEDICALE VILLE D'AVRAY;CLINIQUE MEDICALE - HOPITAL DE JOUR POUR ADULTES;;;23;;R;PRADIER;23 R PRADIER;;92;HAUTS-DE-SEINE;92410 VILLE D AVRAY;01 47 09 05 81;01 47 50 79 46;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;30307405800015;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1948-01-01;48.8289693;2.1969825;48.8289693,2.1969825
920150075;780020715;LA CITÉ DES FLEURS;HÔPITAL CITE DES FLEURS SOINS DE SUITE ET READAP GERIATRIE;SOINS DE SUITE GÉRIATRIQUES;;1;;R;DE DIEPPE;1 R DE DIEPPE;;92;HAUTS-DE-SEINE;92400 COURBEVOIE;01 56 37 57 00;01 56 37 58 58;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1901-01-01;48.8996709;2.2386064;48.8996709,2.2386064
950002568;750043994;CLINIQUE D'ORGEMONT;ETABLISSEMENT PSYCHIATRIQUE CLINEA;;;48;;R;D'ORGEMONT;48 R D'ORGEMONT;;95;VAL-D'OISE;95100 ARGENTEUIL;01 39 96 31 00;01 39 96 31 20;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;30116075000123;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;2004-06-25;48.9549775;2.2676331;48.9549775,2.2676331
950630012;750721334;HOPITAL D'ENFANTS MARGENCY;;CROIX ROUGE FRANÇAISE;;18;;R;ROGER SALENGRO;18 R ROGER SALENGRO;BP 6;95;VAL-D'OISE;95580 MARGENCY;01 34 27 42 00;01 39 59 13 55;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;77567227200082;;15;ARS privé hors PSPH sous dotation globale;6;Etablissement de santé privé d’intérêt collectif;1993-01-01;49.0029759;2.292611;49.0029759,2.292611
750100216;750712184;HOPITAL VAUGIRARD (AP-HP);GR HOSP NECKER-LAENNEC-VAUGIRARD-(VAUGIRARD);;;10;;R;VAUGELAS;10 R VAUGELAS;;75;PARIS;75015 PARIS;01 40 45 80 00;01 40 45 80 01;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045201274;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.8341938;2.2943108;48.8341938,2.2943108
920023959;950140012;HAD 92G01;;;;4;;R;DANTON;4 R DANTON;;92;HAUTS-DE-SEINE;92230 GENNEVILLIERS;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26950008800035;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-12-20;48.9177302;2.2984746;48.9177302,2.2984746
920000239;940140049;CMP ADULTES 92G18 (AMAURY DUVAL);CENTRE MEDICO-PSYCHOLOGIQUE ADULTES 92 GROUPE 18;;;7;;R;AMAURY DUVAL;7 R AMAURY DUVAL;;92;HAUTS-DE-SEINE;92120 MONTROUGE;01 46 57 27 29;01 46 57 29 83;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300111;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.816952;2.3239986;48.816952,2.3239986
950300137;950000471;CLINIQUE DE DOMONT;;;;;;R;JACQUES PRÉVERT;R JACQUES PRÉVERT;;95;VAL-D'OISE;95330 DOMONT;01 39 35 30 30;01 39 35 30 31;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;41875338000017;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1959-01-01;49.0309725;2.3373423;49.0309725,2.3373423
750170367;750005068;ATELIER THERAPEUTIQUE M.G.E.N.;ATELIER THERAPEUTIQUE HOPITAL DE JOUR;HOPITAL DE JOUR;22-28;22;;R;DE LA POINTE D'IVRY;22 R DE LA POINTE D'IVRY;;75;PARIS;75013 PARIS;01 53 94 20 20;01 45 70 73 38;366;Atelier Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;44192191300378;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1961-01-01;48.822432;2.3637947;48.822432,2.3637947
750000549;750150229;FONDATION OPHTALMOLOGIQUE ROTHSCHILD;CLINIQUE FONDATION OPTHTALMOLOGIQUE ADOLPHE DE ROTHSCHILD;;25-29;25;;R;MANIN;25 R MANIN;;75;PARIS;75940 PARIS CEDEX 19;01 48 03 65 65;01 48 03 69 23;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;78477802900016;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1904-04-04;48.8779116;2.3780879;48.8779116,2.3780879
750801797;750712184;CMP ENFANTS AP-HP ROBERT DEBRE 75I12;CENTRE MÉDICO PSYCHOLOGIQUE  AP-HP ROBERT DEBRE 75/I/14;;;15;;SQ;DES CARDEURS;15 SQ DES CARDEURS;;75;PARIS;75020 PARIS;01 43 79 63 55;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26750045200888;;2;Autorité Ministérielle;1;Etablissement public de santé;1982-04-04;48.8585006;2.4072562;48.8585006,2.4072562
910808229;910002773;CENTRE MEDICO-PSY. 91 G 13;DISPENSAIRE HYGIENE MENTALE   SECTEUR VIII BIS;;;1;;R;LEON BLUM;1 R LEON BLUM;;91;ESSONNE;91130 RIS ORANGIS;01 69 06 59 00;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910004600110;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6556358;2.410878;48.6556358,2.410878
910001098;910002773;CH SUD FRANCILIEN-CH LOUISE MICHEL;HÔPITAL LOUISE MICHEL - C.H.SUD FRANCILIEN;SITE LOUISE MICHEL;L'AGGLOMERATION D'EVRY;;;R;DU PONT AMAR;R DU PONT AMAR;QUARTIER DU CANAL COURCOURONNES;91;ESSONNE;91014 EVRY CEDEX;01 69 13 60 00;01 60 87 52 52;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26910004600193;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1982-01-10;48.629828;2.441782;48.629828,2.441782
770000214;770130052;CENTRE HOSPITALIER DE NEMOURS;CENTRE HOSPITALIER DE NEMOURS;;DIRECTEUR : MR MORETTE BRUNO;15;;R;DES CHAUDINS;15 R DES CHAUDINS;BP 98;77;SEINE-ET-MARNE;77796 NEMOURS CEDEX;01 64 45 19 00;01 64 28 00 59;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770007800012;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1979-03-05;48.2621834;2.7053384;48.2621834,2.7053384
770420024;750042590;ETABLISSEMENT DE SANTE LE PRIEURE;ETABLISSEMENT DE SANTE LE PRIEURE AVON;;DIRECTEUR : MR WITZ JEAN-CLAUDE;4;;R;BEZOUT;4 R BEZOUT;BP 80097;77;SEINE-ET-MARNE;77212 AVON CEDEX;01 64 69 63 85;01 64 69 64 99;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;42386883500103;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1948-07-26;48.4192846;2.7368928;48.4192846,2.7368928
770015972;770700185;CENTRE MEDICO-PSYCHOLOGIQUE  77 I05;;;;16;;R;RAOUL DE PRESLE;16 R RAOUL DE PRESLE;;77;SEINE-ET-MARNE;77440 LIZY SUR OURCQ;01 69 01 19 94;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2001-01-01;49.0254901;3.022419;49.0254901,3.022419
750300907;750000952;CLINIQUE CHIRURGICALE DAUTANCOURT;CLINIQUE CHIRURGICALE DAUTANCOURT;;;6;;R;JACQUEMONT;6 R JACQUEMONT;;75;PARIS;75017 PARIS;01 53 06 18 18;01 42 63 34 25;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;58212953200021;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1951-08-02;48.8883323;2.3232148;48.8883323,2.3232148
750007668;750719270;CENTRE DE TRAITEMENT ET DE RÉADAPTATIO;;;;31;;R;DE LIÈGE;31 R DE LIÈGE;;75;PARIS;75008 PARIS;01 43 87 60 51;01 42 94 91 35;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77567089600015;8610Z;15;ARS privé hors PSPH sous dotation globale;6;Etablissement de santé privé d’intérêt collectif;1966-04-04;48.8794624;2.3260074;48.8794624,2.3260074
